Серия_индивид. планировка,Серия_элитка,Серия_106 серия,Серия_хрущевка,Серия_104 серия,Серия_108 серия,Серия_105 серия,Серия_пентхаус,Серия_малосемейка,Серия_сталинка,Серия_107 серия,Отопление_на газе,Отопление_центральное,Отопление_автономное,Отопление_электрическое,Отопление_смешанное,Отопление_на твердом топливе,Отопление_без отопления,Состояние_евроремонт,Состояние_под самоотделку (псо),Состояние_хорошее,Состояние_среднее,Состояние_не достроено,rooms,area,От собственника,year,house_type_кирпичный,house_type_монолитный,house_type_панельный,floor,total_floors,red_book,tech_passport,sale_contract,price_per_sqm
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,67.0,0,2022,0,1,0,13,14,0,0,0,1022.3880597014926
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,42.0,0,2023,0,1,0,9,14,1,1,1,1642.857142857143
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,48.0,0,2023,0,0,1,5,9,0,0,0,1458.3333333333333
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,52.0,0,2023,0,1,0,2,9,0,0,0,1509.6153846153845
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.0,0,1987,0,0,1,4,9,0,0,0,1828.5714285714287
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,138.0,0,2022,0,1,0,8,14,0,0,0,1250.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,126.0,1,2021,0,1,0,4,14,0,0,0,2142.8571428571427
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,74.17,1,2024,1,0,0,5,5,1,0,0,1038.1555885128757
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,102.0,0,2023,0,1,0,13,14,0,0,0,745.0980392156863
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,65.0,0,2023,0,1,0,4,10,0,0,0,1330.7692307692307
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,58.0,0,2023,0,1,0,4,12,1,0,1,1000.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,59.0,0,2022,0,1,0,11,16,0,0,0,1194.915254237288
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,109.0,0,2012,1,0,0,7,12,0,0,0,1458.7155963302753
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,73.0,0,2024,0,1,0,7,12,0,0,0,1100.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,45.0,0,2023,0,1,0,13,14,1,0,0,1755.5555555555557
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,60.0,0,2016,0,1,0,2,11,0,0,0,1691.6666666666667
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,46.0,0,2022,1,0,0,9,11,0,1,1,1845.6521739130435
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,71.0,0,2023,0,1,0,13,14,0,0,0,1009.8591549295775
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,48.0,0,2021,0,0,1,1,10,0,0,0,1312.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,289.3,0,2022,1,0,0,1,3,1,1,1,1209.8167991704113
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,70.0,0,2020,0,1,0,8,10,0,0,0,1528.5714285714287
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,49.0,1,2025,0,1,0,11,13,1,0,1,1285.7142857142858
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,146.0,0,2020,0,1,0,8,14,0,0,0,1917.8082191780823
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,72.0,0,1992,0,0,1,1,9,0,1,0,1270.8333333333333
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,38.0,0,2024,1,0,0,2,9,0,0,0,1302.6315789473683
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,160.0,0,2010,1,0,0,4,7,1,1,1,2281.25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,69.0,0,2023,1,0,0,4,14,0,0,0,1000.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,49.0,0,2017,0,1,0,3,8,0,0,0,1530.6122448979593
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,70.0,0,2022,0,1,0,8,12,1,0,0,1285.7142857142858
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,58.0,1,2023,0,1,0,4,12,0,0,0,1094.8275862068965
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,63.46,0,2023,0,1,0,3,16,1,0,0,992.7513394264104
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,42.0,0,2023,0,1,0,2,13,0,0,0,1750.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,72.0,0,2023,0,1,0,7,14,0,0,0,1222.2222222222222
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,160.0,0,2023,1,0,0,7,7,0,1,0,1531.25
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,52.2,0,2027,0,1,0,9,14,1,0,0,1300.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,36.0,0,2018,0,1,0,5,11,0,1,1,1652.7777777777778
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,73.5,0,2023,0,1,0,5,12,0,0,0,1115.6462585034014
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,71.5,1,2024,0,1,0,12,12,0,0,0,1314.6853146853148
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,56.0,1,2021,0,1,0,4,7,1,1,1,1464.2857142857142
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,68.0,0,1993,0,0,1,4,9,0,1,1,1397.0588235294117
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,48.0,1,1995,0,0,1,5,5,0,0,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,100.17,0,2022,0,1,0,12,15,0,0,0,853.5489667565139
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,87.96,0,2023,0,1,0,6,12,0,0,0,1300.5911778080947
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,76.0,0,2019,0,0,1,5,5,0,1,1,1223.6842105263158
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,78.5,0,1992,0,0,1,3,9,1,1,1,1337.5796178343949
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120.0,0,2018,0,1,0,9,12,0,0,0,1458.3333333333333
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,59.0,0,2026,0,1,0,3,12,0,0,0,1237.2881355932204
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.0,0,2016,1,0,0,10,12,0,0,0,1078.4313725490197
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,63.0,0,2024,0,1,0,12,14,0,0,0,1365.079365079365
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,107.0,1,2023,0,1,0,9,12,0,0,0,1682.2429906542056
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,84.0,0,2024,0,1,0,3,14,1,0,0,1565.4761904761904
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,75.0,0,2025,0,1,0,5,10,0,0,0,1750.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,53.8,0,2023,0,1,0,5,9,1,0,0,1171.003717472119
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,53.3,1,2023,0,1,0,7,16,1,1,0,1407.1294559099438
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,65.0,0,1990,0,0,1,2,9,0,1,1,1492.3076923076924
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,82.0,0,2020,0,1,0,9,14,0,0,0,1597.560975609756
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,59.0,0,2023,0,1,0,14,16,0,0,0,1474.5762711864406
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45.0,0,2025,0,0,1,7,9,0,0,0,1533.3333333333333
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,38.0,0,2023,0,1,0,2,12,0,0,0,1578.9473684210527
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,84.0,0,2014,1,0,0,10,10,1,1,0,1464.2857142857142
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,87.01,0,2023,1,0,0,10,12,1,0,0,950.0057464659234
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,77.0,0,2023,1,0,0,11,15,0,0,0,1285.7142857142858
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,80.0,0,2025,0,1,0,9,10,0,0,0,1800.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,40.0,1,2023,0,1,0,5,9,0,0,0,1389.75
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,67.0,0,2020,0,1,0,13,13,1,1,0,1268.6567164179105
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,92.0,0,2025,0,1,0,4,10,0,0,0,858.695652173913
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,77.3,0,2018,0,1,0,12,15,0,0,0,1002.5873221216042
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,88.0,1,2025,0,1,0,6,22,1,0,0,2150.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,58.0,0,2022,1,0,0,8,16,0,0,0,1243.103448275862
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,134.88,1,2024,1,0,0,2,9,0,0,0,1379.9970344009491
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,53.0,0,2019,0,0,1,8,9,0,0,1,1254.7169811320755
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,114.0,0,2017,0,1,0,13,16,1,1,1,1640.3508771929824
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,44.0,0,2025,0,1,0,10,10,0,0,0,1159.090909090909
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,39.0,0,2022,1,0,0,5,5,1,1,0,1358.974358974359
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,90.0,0,2022,0,1,0,11,14,1,1,1,1855.5555555555557
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,239.0,0,2019,0,1,0,12,14,0,1,1,2029.2887029288702
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,0,2019,1,0,0,3,7,0,0,0,1597.8260869565217
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,148.0,0,2024,0,1,0,10,11,1,0,0,1400.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,35.0,0,1992,0,0,1,5,9,0,1,0,1800.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,213.8,0,2011,0,1,0,4,9,0,0,0,2245.0888681010288
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,39.0,0,1975,1,0,0,2,4,0,0,1,1589.7435897435898
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,34.0,1,1990,0,1,0,4,9,1,1,1,1735.2941176470588
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,84.0,0,2023,1,0,0,4,11,0,0,0,1761.904761904762
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,71.0,0,2024,0,1,0,5,14,0,0,0,1169.0140845070423
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,50.0,1,2025,1,0,0,7,12,0,0,0,1100.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,31.0,0,2023,1,0,0,2,3,1,1,1,1451.6129032258063
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,48.0,0,1975,0,0,1,5,5,0,1,0,1510.4166666666667
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,125.0,0,2019,0,1,0,5,12,0,0,0,1960.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,52.0,0,1992,1,0,0,8,9,0,1,0,1615.3846153846155
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.0,0,1965,1,0,0,5,5,0,1,1,2000.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,74.0,0,2023,1,0,0,9,9,0,1,0,1418.918918918919
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,56.0,1,2027,0,1,0,16,18,1,0,0,1130.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,72.6,0,2024,1,0,0,15,16,0,0,0,1239.6694214876034
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,75.0,0,2022,1,0,0,14,14,0,0,0,1653.3333333333333
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,108.0,0,2024,0,1,0,11,12,0,0,0,1120.3703703703704
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,64.0,0,2024,0,1,0,12,12,1,0,0,851.5625
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,85.0,1,2024,0,1,0,14,14,1,0,0,1458.8235294117646
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,41.0,1,1967,1,0,0,3,3,0,1,1,1670.7317073170732
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73.0,0,2025,0,1,0,9,12,0,0,0,958.9041095890411
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,97.3,0,2024,0,1,0,13,16,0,0,0,1048.3042137718396
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,112.0,0,2024,0,1,0,15,20,1,0,0,1200.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,78.7,0,2022,1,0,0,11,12,0,0,0,1143.5832274459974
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,96.0,0,2023,1,0,0,4,12,1,0,0,1114.5833333333333
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,92.0,0,2026,0,1,0,6,9,0,0,0,1527.1739130434783
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,186.0,0,2016,0,1,0,9,10,1,1,0,1048.3870967741937
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52.0,0,1982,1,0,0,5,5,0,0,0,1586.5384615384614
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110.6,0,2018,1,0,0,7,10,0,0,0,2305.605786618445
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,44.0,0,1967,1,0,0,3,4,0,1,1,1443.1818181818182
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,57.0,1,2014,0,1,0,7,10,1,1,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,128.0,0,2024,0,1,0,3,13,0,0,0,2000.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,59.0,0,2023,0,1,0,13,16,0,0,0,1406.7796610169491
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,100.0,0,2023,1,0,0,5,15,1,0,0,1900.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,50.0,0,1980,1,0,0,1,5,0,1,1,1470.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,44.0,1,2004,0,0,1,0,9,0,0,1,1159.090909090909
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,47.0,0,1990,0,0,1,3,5,0,0,0,1255.3191489361702
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,75.0,0,2022,0,1,0,7,14,1,0,0,1560.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,54.0,0,2024,0,1,0,3,9,1,0,1,1350.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,74.0,0,2019,0,1,0,8,14,0,0,0,2094.5945945945946
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,55.0,0,2025,1,0,0,10,15,0,0,0,1076.3636363636363
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,52.0,0,2024,1,0,0,13,14,0,0,0,1211.5384615384614
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60.0,0,1962,1,0,0,4,4,0,0,0,1516.6666666666667
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,67.0,0,2023,0,1,0,13,14,1,0,0,1044.7761194029852
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,133.0,0,2025,1,0,0,12,16,1,0,0,1203.0075187969924
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,152.0,0,2024,1,0,0,9,15,1,0,0,1700.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,104.0,0,2023,1,0,0,5,10,0,0,0,1700.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,92.0,0,2024,0,1,0,2,12,0,0,0,1028.2608695652175
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,62.0,0,1975,1,0,0,3,4,0,0,0,1322.5806451612902
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,52.0,0,2019,1,0,0,4,5,0,0,0,1115.3846153846155
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,99.0,1,2018,0,1,0,5,9,1,1,0,1212.121212121212
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,49.0,0,2025,0,1,0,11,12,0,0,0,1163.265306122449
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,97.5,0,2022,0,1,0,2,9,0,1,1,1589.7435897435898
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,79.0,1,2021,0,1,0,3,14,0,0,0,2250.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,71.0,0,2021,0,1,0,7,10,0,1,0,1084.5070422535211
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,49.7,0,2025,1,0,0,6,9,1,0,0,1350.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,96.0,0,1992,0,0,1,8,9,0,1,1,1458.3333333333333
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,45.0,0,2023,1,0,0,8,14,0,0,0,2088.8888888888887
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,63.0,0,2022,0,1,0,11,16,0,0,0,1753.968253968254
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,105.0,1,2022,0,1,0,4,16,1,0,0,2190.4761904761904
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,60.0,0,2023,0,1,0,13,13,1,1,0,1583.3333333333333
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,99.18,0,2025,0,1,0,13,16,1,0,0,1280.5001008267795
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,69.0,0,2016,1,0,0,6,10,1,1,0,1347.8260869565217
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,108.11,0,2024,0,1,0,11,12,0,0,0,1150.0046249190639
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,44.0,0,2023,0,1,0,2,13,0,0,0,1954.5454545454545
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,52.0,0,2022,0,1,0,8,10,1,0,0,848.0769230769231
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,128.0,0,2023,0,1,0,7,10,1,1,0,1835.9375
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,46.0,0,2023,0,1,0,13,14,0,0,0,1000.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.0,0,1960,1,0,0,2,4,0,0,0,1380.952380952381
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,70.0,0,2023,0,1,0,8,14,1,0,0,1028.5714285714287
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,58.0,1,1975,0,0,1,4,4,0,0,0,1413.7931034482758
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,65.0,0,2019,0,1,0,8,9,0,1,1,1661.5384615384614
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,40.0,0,2025,1,0,0,8,10,1,0,0,1400.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,40.0,0,1966,1,0,0,1,4,0,1,1,2125.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,35.0,1,2013,0,0,1,3,9,0,1,1,1657.142857142857
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,110.0,0,2017,0,1,0,11,12,0,0,0,1409.090909090909
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,100.0,0,2024,0,1,0,12,14,0,0,0,900.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,102.3,0,2025,1,0,0,2,4,1,0,0,2000.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,80.0,0,2023,0,1,0,8,10,0,0,0,1050.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,52.0,0,1992,0,0,1,8,9,0,1,1,1769.2307692307693
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.0,0,2024,0,1,0,4,12,0,0,0,1790.1234567901236
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,45.0,1,2024,0,1,0,2,15,1,0,0,1244.4222222222222
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,81.0,0,2025,0,1,0,14,16,0,0,0,1456.79012345679
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,80.0,0,2022,0,1,0,7,14,0,0,0,1400.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,73.0,0,2023,1,0,0,11,12,0,0,0,1438.3561643835617
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,74.0,0,2019,0,1,0,7,14,1,1,1,2837.837837837838
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,42.0,1,2012,1,0,0,2,9,0,0,0,2261.904761904762
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,83.0,0,2023,1,0,0,7,12,0,0,0,1777.1084337349398
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,101.0,0,2019,0,1,0,5,10,0,0,0,1435.6435643564357
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,50.0,0,2021,0,1,0,8,16,1,0,0,1340.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,96.0,0,1987,1,0,0,5,5,1,1,0,1500.5104166666667
